config_id,language,target,context_id,instr_idx,persona_class,persona_idx,model_alias,model,ideology,quantization
300,english,asian people,4,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
301,english,women,-1,1,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
302,english,women,2,8,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
303,english,asian people,-1,7,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
304,english,women,2,6,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
305,english,christians,-1,8,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
306,english,men,4,5,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
307,english,christians,-1,6,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
308,english,jews,1,2,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
309,english,women,-1,1,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
310,english,christians,0,0,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
311,english,jews,-1,4,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
312,english,lgbtq+ people,4,6,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
313,english,lgbtq+ people,0,1,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
314,english,latinx people,-1,1,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
315,english,latinx people,1,8,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
316,english,asian people,-1,2,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
317,english,christians,-1,4,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
318,english,white people,3,5,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
319,english,lgbtq+ people,-1,4,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
320,english,asian people,-1,3,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
321,english,white people,-1,8,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
322,english,asian people,4,3,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
323,english,white people,-1,0,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
324,english,white people,1,7,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
325,english,men,-1,5,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
326,english,latinx people,-1,4,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
327,english,white people,-1,1,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
328,english,christians,1,7,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
329,english,lgbtq+ people,4,3,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
330,english,christians,-1,4,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
331,english,lgbtq+ people,-1,5,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
332,english,asian people,2,9,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
333,english,black people,-1,1,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
334,english,white people,-1,5,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
335,english,lgbtq+ people,3,8,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
336,english,black people,2,6,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
337,english,latinx people,0,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
338,english,latinx people,4,9,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
339,english,lgbtq+ people,3,1,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
340,english,men,4,2,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
341,english,muslims,-1,2,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
342,english,women,3,2,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
343,english,latinx people,-1,3,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
344,english,asian people,-1,3,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
345,english,black people,-1,6,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
346,english,lgbtq+ people,0,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
347,english,asian people,-1,3,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
348,english,latinx people,3,0,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
349,english,women,-1,3,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
350,english,asian people,1,3,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
351,english,latinx people,-1,3,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
352,english,white people,-1,7,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
353,english,women,0,7,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
354,english,men,-1,6,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
355,english,lgbtq+ people,-1,4,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
356,english,women,0,4,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
357,english,muslims,-1,1,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
358,english,jews,-1,0,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
359,english,women,3,7,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
360,english,men,-1,9,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
361,english,latinx people,3,1,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
362,english,asian people,3,2,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
363,english,women,-1,0,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
364,english,men,-1,5,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
365,english,black people,1,2,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
366,english,asian people,-1,0,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
367,english,men,1,9,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
368,english,lgbtq+ people,2,1,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
369,english,muslims,-1,0,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
370,english,muslims,1,5,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
371,english,black people,-1,7,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
372,english,christians,0,7,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
373,english,muslims,1,1,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
374,english,women,-1,6,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
375,english,christians,-1,1,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
376,english,lgbtq+ people,2,5,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
377,english,christians,-1,3,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
378,english,muslims,2,6,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
379,english,jews,-1,3,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
380,english,latinx people,-1,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
381,english,women,3,0,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
382,english,men,4,8,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
383,english,christians,-1,3,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
384,english,muslims,-1,5,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
385,english,christians,-1,4,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
386,english,lgbtq+ people,-1,9,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
387,english,jews,-1,6,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
388,english,white people,-1,8,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
389,english,white people,2,7,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
390,english,jews,-1,4,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
391,english,muslims,4,4,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
392,english,jews,-1,5,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
393,english,jews,1,0,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
394,english,black people,-1,3,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
395,english,men,3,0,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
396,english,men,-1,5,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
397,english,asian people,-1,9,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
398,english,muslims,0,8,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
399,english,jews,-1,9,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
400,english,latinx people,0,6,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
401,english,black people,-1,6,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
402,english,black people,-1,3,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
403,english,women,3,0,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
404,english,white people,3,2,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
405,english,men,-1,6,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
406,english,men,4,9,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
407,english,men,-1,4,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
408,english,asian people,-1,9,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
409,english,white people,1,8,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
410,english,black people,2,3,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
411,english,white people,-1,1,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
412,english,muslims,-1,9,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
413,english,christians,0,1,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
414,english,black people,4,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
415,english,white people,-1,1,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
416,english,asian people,4,4,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
417,english,muslims,3,3,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
418,english,jews,-1,7,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
419,english,latinx people,0,3,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
420,english,asian people,-1,7,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
421,english,jews,2,9,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
422,english,asian people,-1,2,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
423,english,jews,-1,0,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
424,english,lgbtq+ people,3,2,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
425,english,women,-1,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
426,english,latinx people,-1,4,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
427,english,asian people,-1,9,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
428,english,black people,0,7,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
429,english,latinx people,-1,2,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
430,english,jews,3,9,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
431,english,women,-1,4,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
432,english,men,0,6,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
433,english,muslims,-1,8,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
434,english,white people,-1,9,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
435,english,lgbtq+ people,2,5,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
436,english,asian people,-1,7,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
437,english,muslims,1,8,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
438,english,muslims,4,6,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
439,english,men,1,7,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
440,english,women,-1,2,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
441,english,black people,4,3,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
442,english,men,4,9,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
443,english,men,3,7,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
444,english,latinx people,4,6,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
445,english,muslims,4,9,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
446,english,latinx people,-1,6,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
447,english,lgbtq+ people,3,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
448,english,latinx people,-1,5,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
449,english,asian people,-1,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
450,english,women,4,5,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
451,english,men,-1,6,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
452,english,men,3,7,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
453,english,black people,-1,5,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
454,english,latinx people,-1,3,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
455,english,black people,2,8,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
456,english,jews,2,9,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
457,english,asian people,0,2,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
458,english,white people,-1,4,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
459,english,latinx people,3,8,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
460,english,white people,-1,3,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
461,english,black people,-1,8,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
462,english,women,-1,1,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
463,english,white people,1,4,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
464,english,christians,0,6,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
465,english,muslims,-1,6,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
466,english,asian people,3,7,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
467,english,black people,-1,0,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
468,english,white people,-1,0,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
469,english,lgbtq+ people,1,1,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
470,english,black people,4,5,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
471,english,christians,4,1,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
472,english,christians,-1,3,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
473,english,muslims,0,6,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
474,english,muslims,-1,3,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
475,english,asian people,-1,6,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
476,english,christians,-1,4,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
477,english,christians,1,6,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
478,english,asian people,0,0,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
479,english,men,-1,7,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
480,english,jews,3,3,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
481,english,asian people,-1,2,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
482,english,latinx people,2,0,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
483,english,jews,-1,9,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
484,english,christians,0,6,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
485,english,women,-1,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
486,english,jews,-1,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
487,english,lgbtq+ people,-1,7,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
488,english,lgbtq+ people,-1,0,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
489,english,women,3,5,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
490,english,women,4,1,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
491,english,white people,2,9,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
492,english,muslims,1,2,long,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
493,english,lgbtq+ people,-1,5,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
494,english,asian people,-1,0,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
495,english,jews,-1,3,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
496,english,jews,3,8,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
497,english,men,-1,4,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
498,english,muslims,0,8,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
499,english,jews,2,2,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
500,english,muslims,2,5,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
501,english,jews,3,9,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
502,english,women,1,2,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
503,english,latinx people,-1,0,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
504,english,latinx people,-1,9,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
505,english,asian people,0,0,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
506,english,men,0,1,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
507,english,jews,-1,8,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
508,english,white people,-1,2,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
509,english,lgbtq+ people,-1,2,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
510,english,christians,-1,8,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
511,english,latinx people,2,1,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
512,english,muslims,-1,0,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
513,english,women,-1,6,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
514,english,women,0,1,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
515,english,men,-1,5,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
516,english,muslims,4,5,short,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
517,english,men,1,4,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
518,english,white people,4,4,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
519,english,christians,-1,0,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
520,english,black people,-1,4,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
521,english,black people,-1,2,long,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
522,english,white people,2,2,short,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
523,english,women,4,4,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
524,english,asian people,2,0,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
525,english,jews,-1,1,long,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
526,english,white people,1,7,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
527,english,women,4,1,long,0,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
528,english,lgbtq+ people,-1,8,short,1,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
529,english,jews,2,7,short,2,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
530,english,asian people,1,4,long,3,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
531,english,jews,3,3,short,4,gemma-3-12b-it,google/gemma-3-12b-it,libertarian_right,bf16
