language,target,context_id,instr_idx,persona_class,persona_idx,model,ideology,config_id
english,latinx people,,3,long,4,google/gemma-3-12b-it,libertarian_right,454
english,black people,2,8,short,4,google/gemma-3-12b-it,libertarian_right,455
english,jews,2,9,long,4,google/gemma-3-12b-it,libertarian_right,456
english,asian people,0,2,long,4,google/gemma-3-12b-it,libertarian_right,457
english,white people,,4,short,1,google/gemma-3-12b-it,libertarian_right,458
english,latinx people,3,8,short,1,google/gemma-3-12b-it,libertarian_right,459
english,white people,,3,long,3,google/gemma-3-12b-it,libertarian_right,460
english,black people,,8,long,2,google/gemma-3-12b-it,libertarian_right,461
english,women,,1,short,3,google/gemma-3-12b-it,libertarian_right,462
english,white people,1,4,long,2,google/gemma-3-12b-it,libertarian_right,463
english,christians,0,6,short,2,google/gemma-3-12b-it,libertarian_right,464
english,muslims,,6,long,0,google/gemma-3-12b-it,libertarian_right,465
english,asian people,3,7,short,4,google/gemma-3-12b-it,libertarian_right,466
english,black people,,0,long,2,google/gemma-3-12b-it,libertarian_right,467
english,white people,,0,long,0,google/gemma-3-12b-it,libertarian_right,468
english,lgbtq+ people,1,1,short,1,google/gemma-3-12b-it,libertarian_right,469
english,black people,4,5,short,4,google/gemma-3-12b-it,libertarian_right,470
english,christians,4,1,long,1,google/gemma-3-12b-it,libertarian_right,471
english,christians,,3,long,3,google/gemma-3-12b-it,libertarian_right,472
english,muslims,0,6,long,4,google/gemma-3-12b-it,libertarian_right,473
english,muslims,,3,short,2,google/gemma-3-12b-it,libertarian_right,474
english,asian people,,6,short,1,google/gemma-3-12b-it,libertarian_right,475
english,christians,,4,long,2,google/gemma-3-12b-it,libertarian_right,476
english,christians,1,6,short,1,google/gemma-3-12b-it,libertarian_right,477
english,asian people,0,0,long,0,google/gemma-3-12b-it,libertarian_right,478
english,men,,7,short,0,google/gemma-3-12b-it,libertarian_right,479
english,jews,3,3,long,2,google/gemma-3-12b-it,libertarian_right,480
english,asian people,,2,short,2,google/gemma-3-12b-it,libertarian_right,481
english,latinx people,2,0,short,0,google/gemma-3-12b-it,libertarian_right,482
english,jews,,9,short,2,google/gemma-3-12b-it,libertarian_right,483
english,christians,0,6,short,1,google/gemma-3-12b-it,libertarian_right,484
english,women,,2,long,3,google/gemma-3-12b-it,libertarian_right,485
english,jews,,2,long,3,google/gemma-3-12b-it,libertarian_right,486
english,lgbtq+ people,,7,short,0,google/gemma-3-12b-it,libertarian_right,487
english,lgbtq+ people,,0,short,0,google/gemma-3-12b-it,libertarian_right,488
english,women,3,5,short,4,google/gemma-3-12b-it,libertarian_right,489
english,women,4,1,short,1,google/gemma-3-12b-it,libertarian_right,490
english,white people,2,9,long,3,google/gemma-3-12b-it,libertarian_right,491
english,muslims,1,2,long,2,google/gemma-3-12b-it,libertarian_right,492
english,lgbtq+ people,,5,short,2,google/gemma-3-12b-it,libertarian_right,493
english,asian people,,0,long,3,google/gemma-3-12b-it,libertarian_right,494
english,jews,,3,short,1,google/gemma-3-12b-it,libertarian_right,495
english,jews,3,8,short,1,google/gemma-3-12b-it,libertarian_right,496
english,men,,4,short,4,google/gemma-3-12b-it,libertarian_right,497
english,muslims,0,8,long,3,google/gemma-3-12b-it,libertarian_right,498
english,jews,2,2,long,3,google/gemma-3-12b-it,libertarian_right,499
english,muslims,2,5,short,0,google/gemma-3-12b-it,libertarian_right,500
english,jews,3,9,short,4,google/gemma-3-12b-it,libertarian_right,501
english,women,1,2,short,3,google/gemma-3-12b-it,libertarian_right,502
english,latinx people,,0,short,1,google/gemma-3-12b-it,libertarian_right,503
english,latinx people,,9,short,1,google/gemma-3-12b-it,libertarian_right,504
english,asian people,0,0,short,1,google/gemma-3-12b-it,libertarian_right,505
english,men,0,1,short,3,google/gemma-3-12b-it,libertarian_right,506
english,jews,,8,long,3,google/gemma-3-12b-it,libertarian_right,507
english,white people,,2,long,1,google/gemma-3-12b-it,libertarian_right,508
english,lgbtq+ people,,2,short,1,google/gemma-3-12b-it,libertarian_right,509
english,christians,,8,long,3,google/gemma-3-12b-it,libertarian_right,510
english,latinx people,2,1,long,1,google/gemma-3-12b-it,libertarian_right,511
english,muslims,,0,long,4,google/gemma-3-12b-it,libertarian_right,512
english,women,,6,short,2,google/gemma-3-12b-it,libertarian_right,513
english,women,0,1,long,0,google/gemma-3-12b-it,libertarian_right,514
english,men,,5,short,3,google/gemma-3-12b-it,libertarian_right,515
english,muslims,4,5,short,3,google/gemma-3-12b-it,libertarian_right,516
english,men,1,4,short,1,google/gemma-3-12b-it,libertarian_right,517
english,white people,4,4,long,3,google/gemma-3-12b-it,libertarian_right,518
english,christians,,0,short,0,google/gemma-3-12b-it,libertarian_right,519
english,black people,,4,short,2,google/gemma-3-12b-it,libertarian_right,520
english,black people,,2,long,1,google/gemma-3-12b-it,libertarian_right,521
english,white people,2,2,short,0,google/gemma-3-12b-it,libertarian_right,522
english,women,4,4,long,4,google/gemma-3-12b-it,libertarian_right,523
english,asian people,2,0,short,2,google/gemma-3-12b-it,libertarian_right,524
english,jews,,1,long,4,google/gemma-3-12b-it,libertarian_right,525
english,white people,1,7,short,4,google/gemma-3-12b-it,libertarian_right,526
english,women,4,1,long,0,google/gemma-3-12b-it,libertarian_right,527
english,lgbtq+ people,,8,short,1,google/gemma-3-12b-it,libertarian_right,528
english,jews,2,7,short,2,google/gemma-3-12b-it,libertarian_right,529
english,asian people,1,4,long,3,google/gemma-3-12b-it,libertarian_right,530
english,jews,3,3,short,4,google/gemma-3-12b-it,libertarian_right,531
english,christians,0,5,long,3,google/gemma-3-12b-it,libertarian_right,532
english,latinx people,,8,long,4,google/gemma-3-12b-it,libertarian_right,533
english,black people,4,9,long,3,google/gemma-3-12b-it,libertarian_right,534
english,christians,3,3,long,2,google/gemma-3-12b-it,libertarian_right,535
english,black people,4,5,long,2,google/gemma-3-12b-it,libertarian_right,536
english,asian people,3,7,short,1,google/gemma-3-12b-it,libertarian_right,537
english,women,,7,short,2,google/gemma-3-12b-it,libertarian_right,538
english,lgbtq+ people,1,1,short,0,google/gemma-3-12b-it,libertarian_right,539
english,muslims,,2,long,4,google/gemma-3-12b-it,libertarian_right,540
english,white people,,6,short,1,google/gemma-3-12b-it,libertarian_right,541
english,white people,1,1,long,4,google/gemma-3-12b-it,libertarian_right,542
english,women,,8,long,0,google/gemma-3-12b-it,libertarian_right,543
english,black people,1,9,long,0,google/gemma-3-12b-it,libertarian_right,544
english,white people,,7,long,2,google/gemma-3-12b-it,libertarian_right,545
english,black people,0,5,short,1,google/gemma-3-12b-it,libertarian_right,546
english,women,3,0,long,2,google/gemma-3-12b-it,libertarian_right,547
english,jews,0,1,long,1,google/gemma-3-12b-it,libertarian_right,548
english,muslims,4,1,long,1,google/gemma-3-12b-it,libertarian_right,549
english,jews,,0,short,2,google/gemma-3-12b-it,libertarian_right,550
english,christians,,4,short,0,google/gemma-3-12b-it,libertarian_right,551
english,white people,,4,long,0,google/gemma-3-12b-it,libertarian_right,552
english,black people,,7,short,2,google/gemma-3-12b-it,libertarian_right,553
english,christians,4,2,long,1,google/gemma-3-12b-it,libertarian_right,554
english,men,,9,short,4,google/gemma-3-12b-it,libertarian_right,555
english,jews,,0,short,0,google/gemma-3-12b-it,libertarian_right,556
english,white people,2,5,long,0,google/gemma-3-12b-it,libertarian_right,557
english,lgbtq+ people,1,8,long,1,google/gemma-3-12b-it,libertarian_right,558
english,jews,,4,short,0,google/gemma-3-12b-it,libertarian_right,559
english,muslims,,8,long,0,google/gemma-3-12b-it,libertarian_right,560
english,white people,2,2,long,4,google/gemma-3-12b-it,libertarian_right,561
english,muslims,0,4,long,0,google/gemma-3-12b-it,libertarian_right,562
english,men,,7,short,0,google/gemma-3-12b-it,libertarian_right,563
english,black people,,7,short,4,google/gemma-3-12b-it,libertarian_right,564
english,christians,0,0,long,3,google/gemma-3-12b-it,libertarian_right,565
english,lgbtq+ people,3,5,short,4,google/gemma-3-12b-it,libertarian_right,566
english,christians,,2,short,4,google/gemma-3-12b-it,libertarian_right,567
english,men,,5,short,0,google/gemma-3-12b-it,libertarian_right,568
english,black people,,3,long,2,google/gemma-3-12b-it,libertarian_right,569
english,lgbtq+ people,,3,short,2,google/gemma-3-12b-it,libertarian_right,570
english,black people,0,6,long,1,google/gemma-3-12b-it,libertarian_right,571
english,christians,1,9,long,4,google/gemma-3-12b-it,libertarian_right,572
english,white people,,9,short,1,google/gemma-3-12b-it,libertarian_right,573
english,lgbtq+ people,3,4,long,2,google/gemma-3-12b-it,libertarian_right,574
english,black people,2,3,short,3,google/gemma-3-12b-it,libertarian_right,575
english,latinx people,0,9,short,2,google/gemma-3-12b-it,libertarian_right,576
english,men,,7,short,2,google/gemma-3-12b-it,libertarian_right,577
english,muslims,1,1,short,0,google/gemma-3-12b-it,libertarian_right,578
english,christians,2,8,long,3,google/gemma-3-12b-it,libertarian_right,579
english,christians,0,5,short,3,google/gemma-3-12b-it,libertarian_right,580
english,latinx people,,6,long,4,google/gemma-3-12b-it,libertarian_right,581
english,lgbtq+ people,,4,long,0,google/gemma-3-12b-it,libertarian_right,582
english,muslims,,7,long,3,google/gemma-3-12b-it,libertarian_right,583
english,men,,5,short,4,google/gemma-3-12b-it,libertarian_right,584
english,jews,1,7,long,0,google/gemma-3-12b-it,libertarian_right,585
english,christians,2,8,long,4,google/gemma-3-12b-it,libertarian_right,586
english,lgbtq+ people,,5,short,4,google/gemma-3-12b-it,libertarian_right,587
english,men,,0,short,1,google/gemma-3-12b-it,libertarian_right,588
english,latinx people,,1,short,0,google/gemma-3-12b-it,libertarian_right,589
english,latinx people,,9,long,2,google/gemma-3-12b-it,libertarian_right,590
english,black people,4,9,long,4,google/gemma-3-12b-it,libertarian_right,591
english,women,2,6,short,4,google/gemma-3-12b-it,libertarian_right,592
english,latinx people,,6,short,0,google/gemma-3-12b-it,libertarian_right,593
english,asian people,1,9,short,1,google/gemma-3-12b-it,libertarian_right,594
english,lgbtq+ people,1,0,short,1,google/gemma-3-12b-it,libertarian_right,595
english,lgbtq+ people,2,6,long,3,google/gemma-3-12b-it,libertarian_right,596
english,latinx people,2,3,long,1,google/gemma-3-12b-it,libertarian_right,597
english,muslims,,0,long,1,google/gemma-3-12b-it,libertarian_right,598
english,black people,2,4,short,0,google/gemma-3-12b-it,libertarian_right,599
english,asian people,4,8,short,4,google/gemma-3-12b-it,authoritarian_left,600
english,women,,1,long,3,google/gemma-3-12b-it,authoritarian_left,601
english,women,2,8,long,2,google/gemma-3-12b-it,authoritarian_left,602
english,asian people,,7,long,2,google/gemma-3-12b-it,authoritarian_left,603
english,women,2,6,short,0,google/gemma-3-12b-it,authoritarian_left,604
english,christians,,8,long,3,google/gemma-3-12b-it,authoritarian_left,605
english,men,4,5,long,0,google/gemma-3-12b-it,authoritarian_left,606
english,christians,,6,short,4,google/gemma-3-12b-it,authoritarian_left,607
english,jews,1,2,short,0,google/gemma-3-12b-it,authoritarian_left,608
english,women,,1,short,0,google/gemma-3-12b-it,authoritarian_left,609
english,christians,0,0,short,1,google/gemma-3-12b-it,authoritarian_left,610
english,jews,,4,short,4,google/gemma-3-12b-it,authoritarian_left,611
english,lgbtq+ people,4,6,long,3,google/gemma-3-12b-it,authoritarian_left,612
english,lgbtq+ people,0,1,short,4,google/gemma-3-12b-it,authoritarian_left,613
english,latinx people,,1,short,3,google/gemma-3-12b-it,authoritarian_left,614
english,latinx people,1,8,long,0,google/gemma-3-12b-it,authoritarian_left,615
english,asian people,,2,short,0,google/gemma-3-12b-it,authoritarian_left,616
english,christians,,4,short,2,google/gemma-3-12b-it,authoritarian_left,617
english,white people,3,5,long,4,google/gemma-3-12b-it,authoritarian_left,618
english,lgbtq+ people,,4,long,0,google/gemma-3-12b-it,authoritarian_left,619
english,asian people,,3,short,1,google/gemma-3-12b-it,authoritarian_left,620
english,white people,,8,long,4,google/gemma-3-12b-it,authoritarian_left,621
english,asian people,4,3,long,1,google/gemma-3-12b-it,authoritarian_left,622
english,white people,,0,short,0,google/gemma-3-12b-it,authoritarian_left,623
english,white people,1,7,short,4,google/gemma-3-12b-it,authoritarian_left,624
english,men,,5,long,1,google/gemma-3-12b-it,authoritarian_left,625
english,latinx people,,4,long,2,google/gemma-3-12b-it,authoritarian_left,626
english,white people,,1,short,2,google/gemma-3-12b-it,authoritarian_left,627
english,christians,1,7,short,4,google/gemma-3-12b-it,authoritarian_left,628
english,lgbtq+ people,4,3,long,3,google/gemma-3-12b-it,authoritarian_left,629
english,christians,,4,short,2,google/gemma-3-12b-it,authoritarian_left,630
english,lgbtq+ people,,5,short,0,google/gemma-3-12b-it,authoritarian_left,631
english,asian people,2,9,short,4,google/gemma-3-12b-it,authoritarian_left,632
english,black people,,1,short,0,google/gemma-3-12b-it,authoritarian_left,633
english,white people,,5,short,3,google/gemma-3-12b-it,authoritarian_left,634
english,lgbtq+ people,3,8,long,1,google/gemma-3-12b-it,authoritarian_left,635
english,black people,2,6,long,1,google/gemma-3-12b-it,authoritarian_left,636
english,latinx people,0,2,long,3,google/gemma-3-12b-it,authoritarian_left,637
english,latinx people,4,9,short,4,google/gemma-3-12b-it,authoritarian_left,638
english,lgbtq+ people,3,1,short,4,google/gemma-3-12b-it,authoritarian_left,639
english,men,4,2,long,1,google/gemma-3-12b-it,authoritarian_left,640
english,muslims,,2,long,0,google/gemma-3-12b-it,authoritarian_left,641
english,women,3,2,long,2,google/gemma-3-12b-it,authoritarian_left,642
english,latinx people,,3,short,1,google/gemma-3-12b-it,authoritarian_left,643
english,asian people,,3,long,2,google/gemma-3-12b-it,authoritarian_left,644
english,black people,,6,long,1,google/gemma-3-12b-it,authoritarian_left,645
english,lgbtq+ people,0,8,short,4,google/gemma-3-12b-it,authoritarian_left,646
english,asian people,,3,long,1,google/gemma-3-12b-it,authoritarian_left,647
english,latinx people,3,0,long,4,google/gemma-3-12b-it,authoritarian_left,648
english,women,,3,short,4,google/gemma-3-12b-it,authoritarian_left,649
english,asian people,1,3,short,3,google/gemma-3-12b-it,authoritarian_left,650
english,latinx people,,3,long,1,google/gemma-3-12b-it,authoritarian_left,651
english,white people,,7,short,4,google/gemma-3-12b-it,authoritarian_left,652
english,women,0,7,long,2,google/gemma-3-12b-it,authoritarian_left,653
english,men,,6,short,3,google/gemma-3-12b-it,authoritarian_left,654
english,lgbtq+ people,,4,long,0,google/gemma-3-12b-it,authoritarian_left,655
english,women,0,4,long,1,google/gemma-3-12b-it,authoritarian_left,656
english,muslims,,1,long,3,google/gemma-3-12b-it,authoritarian_left,657
english,jews,,0,short,1,google/gemma-3-12b-it,authoritarian_left,658
english,women,3,7,short,1,google/gemma-3-12b-it,authoritarian_left,659
english,men,,9,short,2,google/gemma-3-12b-it,authoritarian_left,660
english,latinx people,3,1,long,2,google/gemma-3-12b-it,authoritarian_left,661
english,asian people,3,2,short,2,google/gemma-3-12b-it,authoritarian_left,662
english,women,,0,long,2,google/gemma-3-12b-it,authoritarian_left,663
english,men,,5,long,1,google/gemma-3-12b-it,authoritarian_left,664
english,black people,1,2,short,3,google/gemma-3-12b-it,authoritarian_left,665
english,asian people,,0,short,0,google/gemma-3-12b-it,authoritarian_left,666
english,men,1,9,short,2,google/gemma-3-12b-it,authoritarian_left,667
english,lgbtq+ people,2,1,long,3,google/gemma-3-12b-it,authoritarian_left,668
english,muslims,,0,short,3,google/gemma-3-12b-it,authoritarian_left,669
english,muslims,1,5,short,2,google/gemma-3-12b-it,authoritarian_left,670
english,black people,,7,long,3,google/gemma-3-12b-it,authoritarian_left,671
english,christians,0,7,long,4,google/gemma-3-12b-it,authoritarian_left,672
english,muslims,1,1,short,2,google/gemma-3-12b-it,authoritarian_left,673
english,women,,6,short,0,google/gemma-3-12b-it,authoritarian_left,674
english,christians,,1,long,3,google/gemma-3-12b-it,authoritarian_left,675
english,lgbtq+ people,2,5,short,3,google/gemma-3-12b-it,authoritarian_left,676
english,christians,,3,short,2,google/gemma-3-12b-it,authoritarian_left,677
english,muslims,2,6,long,0,google/gemma-3-12b-it,authoritarian_left,678
english,jews,,3,long,0,google/gemma-3-12b-it,authoritarian_left,679
english,latinx people,,2,long,3,google/gemma-3-12b-it,authoritarian_left,680
english,women,3,0,short,2,google/gemma-3-12b-it,authoritarian_left,681
english,men,4,8,short,1,google/gemma-3-12b-it,authoritarian_left,682
english,christians,,3,short,3,google/gemma-3-12b-it,authoritarian_left,683
english,muslims,,5,long,2,google/gemma-3-12b-it,authoritarian_left,684
english,christians,,4,long,0,google/gemma-3-12b-it,authoritarian_left,685
english,lgbtq+ people,,9,long,4,google/gemma-3-12b-it,authoritarian_left,686
english,jews,,6,long,3,google/gemma-3-12b-it,authoritarian_left,687
english,white people,,8,long,4,google/gemma-3-12b-it,authoritarian_left,688
english,white people,2,7,short,0,google/gemma-3-12b-it,authoritarian_left,689
english,jews,,4,short,4,google/gemma-3-12b-it,authoritarian_left,690
