model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate,cell_logit,group_logit,question_logit,dif_logit,dif_abs
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,300,1.0,0.2409081661590791,0.0353306752945511,0.989986832481962,300,1.0,138.14,108.07666666666668,0.05,0.0,0.0,0.0,6.398594934535208,1.5231818311328493,0.9564731222665271,4.82333572072357,4.82333572072357
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,34,welfare_work,False,social,0.4614306212126037,300,300,3,0.01,-0.2212091120073288,0.0398435042060219,0.9869096368119512,298,0.9933333333333332,134.34333333333333,105.52333333333333,0.13,0.0,0.0,0.0,-4.442651256490317,0.8564741201093234,0.40254370896628444,-4.797273345978186,4.797273345978186
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1884412047694163,0.0393080210496827,0.989107512627885,300,1.0,116.49666666666668,88.95,0.15,0.0,0.0,0.0,6.398594934535208,0.8564741201093234,1.682010819125241,4.764505734888381,4.764505734888381
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,3,race_ethnicity,True,social,0.4614170123122114,300,300,4,0.0133333333333333,-0.2201256446353137,0.0475480262449826,0.9839194128174942,299,0.9966666666666668,439.5533333333333,60.66333333333333,0.12,0.0,0.0,0.0,-4.187969821661506,0.6797651909328434,0.7809734128197495,-4.74431268582636,4.74431268582636
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,1,nationalism,False,social,0.5117596845338225,300,300,300,1.0,0.2544205780539181,0.0018112060765231,0.9995178693053736,297,0.99,435.94666666666666,63.126666666666665,0.24,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.0974090304703605,4.740258671447713,4.740258671447713
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_left,10,redistribution,False,economic,1.125634807287937,300,300,300,1.0,0.5484890074228135,0.002395421918478,0.9995221823964596,298,0.99,547.5833333333334,81.68,0.28,0.0,0.0,0.0,6.398594934535208,0.6797651909328434,1.8976657746638752,4.7255597085262275,4.7255597085262275
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_right,48,gender_family,True,social,0.4619993252410632,300,300,300,1.0,0.2152127871294017,0.0407709500404469,0.9871600763265131,300,1.0,536.3133333333334,76.01,0.3433333333333333,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.1246131942610442,4.713054507657029,4.713054507657029
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,58,sexuality_expression,True,social,0.4629929933556577,300,300,300,1.0,0.2295857789464441,0.0362440831198171,0.9899644836287996,300,1.0,127.62666666666668,98.82,0.1,0.0,0.0,0.0,6.398594934535208,0.8564741201093234,1.7792182237399727,4.66729833027365,4.66729833027365
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,300,1.0,0.2534201464156946,0.0370042242724304,0.987875644213134,300,1.0,111.48,86.56666666666666,0.0666666666666666,0.0,0.0,0.0,6.398594934535208,0.8564741201093234,1.7831580472472144,4.663358506766408,4.663358506766408
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,50,conformity_establishment,False,social,0.4101149133735415,300,300,300,1.0,0.1956940041200775,0.0552417140439353,0.9766109169850542,298,0.9933333333333332,488.6833333333333,72.62333333333333,0.1433333333333333,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.7467027881896746,4.617897388701671,4.617897388701671
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,50,conformity_establishment,False,social,0.4101149133735415,300,300,300,1.0,0.1994309343393441,0.0106093761544347,0.9955562643027168,300,1.0,457.13666666666666,67.36333333333333,0.1166666666666666,0.0,0.0,0.0033333333333333,6.398594934535208,1.938390497231601,0.7467027881896746,4.617897388701671,4.617897388701671
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,11,markets_property,False,economic,1.2511662022059689,300,300,299,0.9966666666666668,0.6183450746907845,0.0104952369777077,0.9963531888222976,300,0.9966666666666668,422.47,73.21333333333334,0.0733333333333333,0.0,0.0,0.0,5.296649309447339,0.6797651909328434,0.941976092057779,4.579303766044455,4.579303766044455
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_right,61,sexual_morality,True,social,0.4107456076450476,300,300,300,1.0,0.1989263542074534,0.0279469393440702,0.9924348924007964,295,0.9833333333333332,458.43,66.22333333333333,0.12,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.258687487551537,4.578980214366537,4.578980214366537
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,61,sexual_morality,True,social,0.4107456076450476,300,300,300,1.0,0.1986053293241055,0.0052195027983885,0.9985929106725496,300,0.9966666666666668,484.24,62.35333333333333,0.1866666666666666,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.258687487551537,4.578980214366537,4.578980214366537
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,52,religion_morality,True,social,0.4104852657007097,300,300,5,0.0166666666666666,-0.1938122827189271,0.0526078555201833,0.979210681283852,298,0.99,489.3833333333333,84.76333333333334,0.1233333333333333,0.0,0.0,0.0,-3.983920744607728,0.6797651909328434,0.7867812356559432,-4.546071431608776,4.546071431608776
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,298,0.9933333333333332,0.4825919414330941,0.0054904660943605,0.9980107922927356,282,0.9166666666666666,198.34666666666664,146.27,0.14,0.0,0.0033333333333333,0.0133333333333333,4.782479200958502,0.2146425100774722,0.9402564084375703,4.5319760220311975,4.5319760220311975
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,33,race_culture,True,social,0.4612935639728195,300,300,300,1.0,0.2267286105729131,0.002862937890243,0.9993400716969988,299,0.9866666666666668,547.1133333333333,73.74,0.12,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.8346981257818065,4.529902051109539,4.529902051109539
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,19,consumer_regulation,False,economic,0.8755520577753246,300,300,298,0.9933333333333332,0.3928617862555171,0.003684558371693,0.99704154754298,300,0.9966666666666668,134.04666666666665,103.23,0.1266666666666666,0.0,0.0,0.0,4.782479200958502,0.3905113353349124,0.7693951700793217,4.526968435132006,4.526968435132006
Qwen3-4B_think,Qwen3,think,4.0,libertarian_right,28,family_privacy,False,social,0.4613410673836548,300,300,300,1.0,0.2111184790282602,0.0036365638826501,0.9990454738058312,299,0.9933333333333332,570.5633333333334,69.19333333333333,0.2333333333333333,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.6162863962103482,4.5250357105967485,4.5250357105967485
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_left,50,conformity_establishment,False,social,0.4101149133735415,300,300,5,0.0166666666666666,-0.1967045958499844,0.0104582382799214,0.9960718372368252,298,0.99,446.3033333333333,63.553333333333335,0.06,0.0,0.0,0.0033333333333333,-3.983920744607728,0.6797651909328434,0.7467027881896746,-4.505992984142507,4.505992984142507
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_left,15,trade_protectionism,False,economic,1.126856500617869,300,300,297,0.99,0.4990831356946063,0.0058096914055557,0.996893112780818,298,0.99,594.61,70.68333333333334,0.2433333333333333,0.0,0.0,0.0,4.442651256490317,0.6797651909328434,0.17991573584091156,4.4873660693043,4.4873660693043
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,55,religion_education,True,social,0.410186055793005,300,300,300,1.0,0.1970792875614597,0.0457274678066937,0.9834300678864114,298,0.9933333333333332,475.8466666666667,67.46,0.14,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9034207909067329,4.461179385984613,4.461179385984613
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,55,religion_education,True,social,0.410186055793005,300,300,300,1.0,0.195471838645737,0.0076258484673777,0.9977636007330436,300,1.0,472.7733333333333,68.33,0.2033333333333333,0.0,0.0,0.0033333333333333,6.398594934535208,1.938390497231601,0.9034207909067329,4.461179385984613,4.461179385984613
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,300,1.0,0.1909977259552827,0.0259863520968842,0.9928931553178074,299,0.9966666666666668,444.5533333333333,67.31,0.1433333333333333,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.682010819125241,4.459311287681856,4.459311287681856
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_left,49,climate_growth,False,social,0.4606746295395085,300,300,2,0.0066666666666666,-0.2206328987965342,0.0049770051556171,0.9972866979265378,297,0.9833333333333332,486.8333333333333,69.25333333333333,0.1833333333333333,0.0,0.0,0.0033333333333333,-4.782479200958502,0.6797651909328434,-0.11818472933346996,-4.439663922970136,4.439663922970136
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,7,class_nationality,False,economic,1.1262983257167811,300,300,300,1.0,0.5145206572667107,0.0094534523771767,0.997058716219612,299,0.9966666666666668,586.52,78.50333333333333,0.15,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9299653669674302,4.4346348099239155,4.4346348099239155
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,7,class_nationality,False,economic,1.1262983257167811,300,300,300,1.0,0.5416961040340141,0.02975280042277,0.9913555190923192,299,0.9933333333333332,542.8433333333334,85.15666666666667,0.07,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9299653669674302,4.4346348099239155,4.4346348099239155
Qwen3-8B_think,Qwen3,think,8.0,libertarian_right,43,hierarchy_authority,True,social,0.4115234475135702,300,300,300,1.0,0.1837899796122381,0.009016936016897,0.9971610706460908,300,0.9966666666666668,514.74,77.74,0.1333333333333333,0.0,0.0,0.0033333333333333,6.398594934535208,1.1616685673158493,1.7316902807540635,4.409631826053033,4.409631826053033
Qwen3-8B_think,Qwen3,think,8.0,libertarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,300,1.0,0.239004021639846,0.004450485570942,0.9987048325612342,299,0.9933333333333332,457.54333333333335,77.41,0.0466666666666666,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9564731222665271,4.408127054624818,4.408127054624818
Qwen3-14B_think,Qwen3,think,14.0,libertarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,300,1.0,0.2433459430957149,0.0060575796568779,0.9975354353625984,299,0.9966666666666668,397.6566666666667,72.71666666666667,0.04,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9564731222665271,4.408127054624818,4.408127054624818
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,300,1.0,0.24221655836073,0.0279869282811003,0.992074088786044,298,0.9866666666666668,410.82,76.59333333333333,0.0466666666666666,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.9564731222665271,4.408127054624818,4.408127054624818
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,13,markets_property,False,economic,1.1273100422920703,300,300,299,0.9966666666666668,0.5223904376564247,0.0417976207260972,0.9874696160905948,299,0.9966666666666668,125.96,97.23666666666666,0.0833333333333333,0.0,0.0,0.0,5.296649309447339,0.3905113353349124,1.4049302027777686,4.405603510922396,4.405603510922396
Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian_left,13,markets_property,False,economic,1.1273100422920703,300,300,299,0.9966666666666668,0.523324142087331,0.0068717584848074,0.9953106303285502,300,1.0,133.19333333333333,103.72,0.08,0.0,0.0,0.0033333333333333,5.296649309447339,0.3905113353349124,1.4049302027777686,4.405603510922396,4.405603510922396
Qwen3-8B_think,Qwen3,think,8.0,libertarian_left,42,punishment_justice,True,social,0.5122411510500507,300,300,300,1.0,0.2342030607808508,0.0109254327171189,0.996255110679506,298,0.9933333333333332,522.53,76.68333333333334,0.1233333333333333,0.0,0.0,0.0,6.398594934535208,1.938390497231601,0.964451688195483,4.400148488695862,4.400148488695862
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,51,pseudoscience,False,social,0.4625492285723822,300,300,298,0.9933333333333332,0.2144032287900355,0.0150459867569193,0.9935521443431806,300,0.9933333333333332,535.3566666666667,59.553333333333335,0.1533333333333333,0.0033333333333333,0.0066666666666666,0.0,4.782479200958502,1.1616685673158493,0.12850095303525283,4.396705420195138,4.396705420195138
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,53,charity_welfare,False,economic,1.250823125416466,300,300,299,0.9966666666666668,0.6099071012033068,0.0517403098381456,0.98074714276657,300,1.0,468.26666666666665,85.88,0.1066666666666666,0.0,0.0,0.0,5.296649309447339,0.6797651909328434,1.1249884682395865,4.396291389862648,4.396291389862648
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,21,abortion,True,social,0.4104633392560614,300,300,300,1.0,0.2000496103715636,0.0033261802671058,0.998961426311402,299,0.9966666666666668,493.0033333333333,71.08,0.1066666666666666,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.4498703096867205,4.387797392231353,4.387797392231353
Qwen3-32B_think,Qwen3,think,32.0,libertarian_left,39,security_surveillance,True,social,0.5132974027497224,300,300,300,1.0,0.2647551076857566,0.0315749832032244,0.9890665856572372,299,0.9966666666666668,467.0266666666666,77.30666666666667,0.1133333333333333,0.0,0.0033333333333333,0.0,6.398594934535208,1.938390497231601,0.9790953921928831,4.385504784698462,4.385504784698462
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,38,media_public_funding,False,economic,0.7508538237224593,300,300,299,0.9966666666666668,0.3711272308935379,0.0234175319374491,0.9940407665180292,297,0.9866666666666668,464.32666666666665,74.61333333333333,0.2,0.0,0.0,0.0,5.296649309447339,1.1616685673158493,0.655518210172827,4.383858271546401,4.383858271546401
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_left,14,finance_inequality,False,economic,1.2511874581086335,300,300,298,0.9933333333333332,0.6328479648854964,0.0083895357299076,0.9962744256175274,282,0.9366666666666666,198.63666666666663,150.54333333333332,0.2133333333333333,0.0,0.07,0.0233333333333333,4.782479200958502,0.2146425100774722,1.107799435691987,4.364432994776781,4.364432994776781
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_left,19,consumer_regulation,False,economic,0.8755520577753246,300,300,297,0.99,0.3942842813094878,0.007152039240708,0.9955563682359686,279,0.92,202.9333333333333,150.96666666666667,0.1766666666666666,0.0,0.0,0.0233333333333333,4.442651256490317,0.2146425100774722,0.7693951700793217,4.3630093159212615,4.3630093159212615
Qwen3-8B_think,Qwen3,think,8.0,libertarian_right,58,sexuality_expression,True,social,0.4629929933556577,300,300,300,1.0,0.2156629566764387,0.0086313423076578,0.9959009736118342,299,0.99,487.0933333333333,74.49666666666667,0.1833333333333333,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.7792182237399727,4.362103883067125,4.362103883067125
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,58,sexuality_expression,True,social,0.4629929933556577,300,300,300,1.0,0.2298382417297206,0.026401868280688,0.9918806291086232,298,0.9933333333333332,435.72,72.05333333333333,0.1533333333333333,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.7792182237399727,4.362103883067125,4.362103883067125
Qwen3-8B_think,Qwen3,think,8.0,libertarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,300,1.0,0.2532264838899269,0.0035081622495402,0.998981055137378,300,0.9933333333333332,432.85,68.44,0.13,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.7831580472472144,4.358164059559883,4.358164059559883
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,300,1.0,0.2549568667450614,0.0235100459383265,0.9937030079288772,298,0.9933333333333332,409.13666666666666,65.50666666666666,0.0733333333333333,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.7831580472472144,4.358164059559883,4.358164059559883
Qwen3-4B_think,Qwen3,think,4.0,libertarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,300,1.0,0.2549260284149983,0.0013104072296954,0.9997118064916648,297,0.99,394.3333333333333,64.63,0.1466666666666666,0.0,0.0,0.0,6.398594934535208,1.1616685673158493,1.7831580472472144,4.358164059559883,4.358164059559883
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,298,0.9933333333333332,0.4464803541591703,0.0120179366378711,0.9921565005247936,300,0.9866666666666668,140.29,108.51666666666668,0.1266666666666666,0.0,0.0,0.0033333333333333,4.782479200958502,0.3905113353349124,0.9402564084375703,4.356107196773757,4.356107196773757
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,298,0.9933333333333332,0.4697113714833593,0.0073784651678522,0.9954541939280114,298,0.9933333333333332,127.79,99.25666666666666,0.1366666666666666,0.0,0.0,0.0,4.782479200958502,0.3905113353349124,0.9402564084375703,4.356107196773757,4.356107196773757
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,56,sexual_morality,True,social,0.4623318433340745,300,300,300,1.0,0.2251450028549745,0.0076849044350621,0.997360003017304,298,0.9866666666666668,535.45,75.83,0.17,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.4919242676016262,4.345743434316447,4.345743434316447
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,56,sexual_morality,True,social,0.4623318433340745,300,300,300,1.0,0.2409113806252362,0.0022861625735484,0.9993999986797228,299,0.9933333333333332,429.7733333333333,65.05666666666667,0.13,0.0,0.0,0.0,6.398594934535208,1.4653229722048726,1.4919242676016262,4.345743434316447,4.345743434316447
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,56,sexual_morality,True,social,0.4623318433340745,300,300,300,1.0,0.2407611953976732,0.0074042435783189,0.9971801023089288,298,0.9933333333333332,469.1333333333333,67.35333333333334,0.1066666666666666,0.0,0.0,0.0033333333333333,6.398594934535208,1.4653229722048726,1.4919242676016262,4.345743434316447,4.345743434316447
