model,ideology,item_index,source_item_id,topic,target,gold_label,n,accuracy,positive_pred_rate,mean_confidence
gemma-3-1b-it,centrism,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.5333333333333333,0.5333333333333333,0.8980738453346506
gemma-3-1b-it,centrism,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.4066666666666667,0.5933333333333334,0.8904950392407998
gemma-3-1b-it,centrism,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.5966666666666667,0.5966666666666667,0.9033707074040448
gemma-3-1b-it,centrism,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.5066666666666667,0.5066666666666667,0.8971646200580481
gemma-3-4b-it,base,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.7833333333333333,0.21666666666666667,0.9162767425112089
gemma-3-4b-it,base,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.43666666666666665,0.43666666666666665,0.9036408982608723
gemma-3-4b-it,base,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.30333333333333334,0.30333333333333334,0.9069468641640949
gemma-3-4b-it,base,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.42,0.42,0.8804080032406364
gemma-3-4b-it,base,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.55,0.55,0.8956750045736368
gemma-3-4b-it,base,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.7633333333333333,0.23666666666666666,0.9199795585075592
gemma-3-4b-it,base,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.8333333333333334,0.8333333333333334,0.942553273397351
gemma-3-4b-it,base,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.7566666666666667,0.24333333333333335,0.9174891816108974
gemma-3-4b-it,base,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.83,0.17,0.9333252585047986
gemma-3-4b-it,base,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.7333333333333333,0.26666666666666666,0.9174234269984519
gemma-3-4b-it,base,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.8533333333333334,0.14666666666666667,0.9360639079517915
gemma-3-4b-it,base,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.6766666666666666,0.3233333333333333,0.9043220998019286
gemma-3-4b-it,base,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.51,0.51,0.9004408664424483
gemma-3-4b-it,base,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.5266666666666666,0.5266666666666666,0.9036158889840179
gemma-3-4b-it,base,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.39,0.39,0.8937000483384063
gemma-3-4b-it,base,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.2633333333333333,0.2633333333333333,0.913647664436545
gemma-3-4b-it,base,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.3933333333333333,0.3933333333333333,0.8874337653311357
gemma-3-4b-it,base,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.5733333333333334,0.5733333333333334,0.885721630443321
gemma-3-4b-it,base,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.59,0.59,0.8980947075875801
gemma-3-4b-it,base,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.81,0.19,0.9391345997343448
gemma-3-4b-it,base,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.7466666666666667,0.7466666666666667,0.9131324137178374
gemma-3-4b-it,base,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.7166666666666667,0.7166666666666667,0.90992158490617
gemma-3-4b-it,base,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.7333333333333333,0.26666666666666666,0.9064950010862887
gemma-3-4b-it,base,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.8266666666666667,0.17333333333333334,0.9465452880679307
gemma-3-4b-it,base,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.21333333333333335,0.21333333333333335,0.9291570486832703
gemma-3-4b-it,base,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.6466666666666666,0.6466666666666666,0.9055534209271385
gemma-3-4b-it,base,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.5566666666666666,0.5566666666666666,0.9006352168592804
gemma-3-4b-it,base,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.65,0.35,0.9049919297997319
gemma-3-4b-it,base,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.47,0.47,0.886664634436752
gemma-3-4b-it,base,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.21,0.21,0.926288978937005
gemma-3-4b-it,libertarian_left,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.7266666666666667,0.2733333333333333,0.8918878684338819
gemma-3-4b-it,libertarian_left,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.24333333333333335,0.24333333333333335,0.9163088052515765
gemma-3-4b-it,libertarian_left,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.39666666666666667,0.39666666666666667,0.876889683886392
gemma-3-4b-it,libertarian_left,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.35,0.35,0.8969787423594371
gemma-3-4b-it,libertarian_left,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.37666666666666665,0.37666666666666665,0.89068057238758
gemma-3-4b-it,libertarian_left,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.7133333333333334,0.2866666666666667,0.9126345558005096
gemma-3-4b-it,libertarian_left,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.72,0.72,0.8932292078601157
gemma-3-4b-it,libertarian_left,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.7233333333333334,0.27666666666666667,0.9022502778978551
gemma-3-4b-it,libertarian_left,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.7566666666666667,0.24333333333333335,0.8978896846529807
gemma-3-4b-it,libertarian_left,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.5933333333333334,0.4066666666666667,0.8895497289797879
gemma-3-4b-it,libertarian_left,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.7366666666666667,0.2633333333333333,0.9024399434419645
gemma-3-4b-it,libertarian_left,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.71,0.29,0.9012324590715942
gemma-3-4b-it,libertarian_left,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.37,0.37,0.88874090960308
gemma-3-4b-it,libertarian_left,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.52,0.52,0.8877832187224867
gemma-3-4b-it,libertarian_left,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.4033333333333333,0.4033333333333333,0.875868657821711
gemma-3-4b-it,libertarian_left,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.23666666666666666,0.23666666666666666,0.9042058548037638
gemma-3-4b-it,libertarian_left,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.27666666666666667,0.27666666666666667,0.883443755887042
gemma-3-4b-it,libertarian_left,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.39666666666666667,0.39666666666666667,0.8890987177195151
gemma-3-4b-it,libertarian_left,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.72,0.72,0.895783082699618
gemma-3-4b-it,libertarian_left,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.6633333333333333,0.33666666666666667,0.8876452061097846
gemma-3-4b-it,libertarian_left,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.7,0.7,0.8886430490147884
gemma-3-4b-it,libertarian_left,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.6333333333333333,0.6333333333333333,0.876787491843966
gemma-3-4b-it,libertarian_left,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.5233333333333333,0.4766666666666667,0.883824136273348
gemma-3-4b-it,libertarian_left,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.7233333333333334,0.27666666666666667,0.9001124435246631
gemma-3-4b-it,libertarian_left,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.30666666666666664,0.30666666666666664,0.8968844311604075
gemma-3-4b-it,libertarian_left,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.44666666666666666,0.44666666666666666,0.885331714820631
gemma-3-4b-it,libertarian_left,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.32,0.32,0.9091726578553135
gemma-3-4b-it,libertarian_left,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.5433333333333333,0.45666666666666667,0.8987766126463018
gemma-3-4b-it,libertarian_left,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.43333333333333335,0.43333333333333335,0.8856062551554771
gemma-3-4b-it,libertarian_left,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.24333333333333335,0.24333333333333335,0.9042943054481485
gemma-3-4b-it,libertarian_right,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.7366666666666667,0.2633333333333333,0.8971237526526867
gemma-3-4b-it,libertarian_right,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.20666666666666667,0.20666666666666667,0.9179015653212391
gemma-3-4b-it,libertarian_right,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.42333333333333334,0.42333333333333334,0.8887006197401163
