ideology,question_id,delta__stage1_tokens__count,delta__stage1_tokens__mean,delta__stage1_tokens__std,delta__visible_words__count,delta__visible_words__mean,delta__visible_words__std,delta__classification_entropy__count,delta__classification_entropy__mean,delta__classification_entropy__std,delta__classification_margin__count,delta__classification_margin__mean,delta__classification_margin__std,delta__explicit_stance_found__count,delta__explicit_stance_found__mean,delta__explicit_stance_found__std,delta__stage1_stage2_agree__count,delta__stage1_stage2_agree__mean,delta__stage1_stage2_agree__std,delta__target_aligned__count,delta__target_aligned__mean,delta__target_aligned__std,delta__target_projection_expected__count,delta__target_projection_expected__mean,delta__target_projection_expected__std,delta__visible_hedging_present__count,delta__visible_hedging_present__mean,delta__visible_hedging_present__std,delta__visible_balance_present__count,delta__visible_balance_present__mean,delta__visible_balance_present__std,delta__visible_actual_refusal_present__count,delta__visible_actual_refusal_present__mean,delta__visible_actual_refusal_present__std,delta__visible_moral_distance_present__count,delta__visible_moral_distance_present__mean,delta__visible_moral_distance_present__std,delta__visible_persona_meta_present__count,delta__visible_persona_meta_present__mean,delta__visible_persona_meta_present__std,delta__visible_self_correction_present__count,delta__visible_self_correction_present__mean,delta__visible_self_correction_present__std,delta__visible_counterargument_present__count,delta__visible_counterargument_present__mean,delta__visible_counterargument_present__std,delta__persona_vocab_overlap_fraction__count,delta__persona_vocab_overlap_fraction__mean,delta__persona_vocab_overlap_fraction__std,abliteration_harm,abliteration_rescue,both_aligned,both_unaligned,alignment_switch_rate,question_page,topic,sensitive_topic,scorer_axis,scorer_weight_range,agree_pole_sign,weight_0_strongly_disagree,weight_1_disagree,weight_2_agree,weight_3_strongly_agree,statement_words,statement_chars,absolute_term_count,negation_count,modal_count,concessive_count,clause_marker_count,question_feature_version
authoritarian_left,48,300,-32.07,74.01670990041103,300,-25.40333333333333,55.12734411450715,300,-0.0110265080032682,0.1257886935809279,300,0.0112240359123432,0.1431573628546744,300,-0.0033333333333333,0.100111420647375,300,0.0266666666666666,0.3048474955460372,300,0.0766666666666666,0.4525537595023245,300,0.0325378517106789,0.159116046089492,300,-0.0366666666666666,0.4273143425865277,300,0.0133333333333333,0.3268715940839032,300,0.0,0.0,300,-0.0266666666666666,0.3459593160813863,300,0.03,0.3867798627221404,300,-0.0166666666666666,0.1910774472783665,300,0.0066666666666666,0.0815130058495636,300,-0.0063565891472868,0.0570217930153588,20.0,43.0,117.0,120.0,0.21,4,gender_family,True,social,0.4619993252410632,1,-0.2309996626205316,-0.1284745085227307,0.1284745085227307,0.2309996626205316,12,67,0,0,1,1,2,v1
libertarian_right,2,300,-25.48,71.26292360643406,300,-19.156666666666663,52.010856747615286,300,0.0091417400235466,0.1134717013830044,300,-0.0091587524306646,0.124824169102704,300,0.0166666666666666,0.1726893964541963,300,0.0233333333333333,0.2995909511577536,300,0.0833333333333333,0.473076696485974,300,0.0320367245225811,0.1715944324207678,300,-0.0333333333333333,0.4541398818976251,300,0.01,0.1915436326550751,300,0.0,0.0,300,-0.0033333333333333,0.1734623480071185,300,-0.0166666666666666,0.4362989166896598,300,-0.0066666666666666,0.2948082913539899,300,0.0033333333333333,0.0577350269189625,300,-0.0139837398373983,0.0635736062737313,22.0,47.0,110.0,121.0,0.23,1,nationalism,False,social,0.4615140033271022,-1,0.2307570016635511,0.1279111119651034,-0.1279111119651034,-0.2307570016635511,16,73,1,1,0,0,1,v1
libertarian_right,5,300,-29.563333333333333,61.87482770265306,300,-21.73,44.7173632412605,300,-0.0032420179577672,0.1025007020833897,300,0.0038979840031767,0.1198279476575354,300,0.01,0.1915436326550751,300,0.0233333333333333,0.2763635496844743,300,-0.0766666666666666,0.3432905234645391,300,-0.0316877322352048,0.1115707469483461,300,-0.0866666666666666,0.4617353723390912,300,-0.0033333333333333,0.3219748149993544,300,-0.0033333333333333,0.0577350269189625,300,-0.06,0.3000557361825525,300,-0.0166666666666666,0.4362989166896598,300,-0.0166666666666666,0.1910774472783666,300,-0.0033333333333333,0.1734623480071184,300,8.130081300812978e-05,0.0528334375763742,30.0,7.0,21.0,242.0,0.1233333333333333,1,war_international_law,True,social,0.4107146578260567,1,-0.2053573289130283,-0.1024961490528865,0.1024961490528865,0.2053573289130283,9,69,0,0,1,0,0,v1
libertarian_right,48,300,-19.366666666666667,58.576070846449326,300,-15.01,41.521681888979785,300,-0.000257975099262,0.085175706287219,300,0.0020631304843769,0.0963322574946031,300,0.0166666666666666,0.1520942616833793,300,0.0133333333333333,0.2582852294552246,300,-0.0633333333333333,0.3261033069107847,300,-0.0314253891884083,0.1247645419236919,300,0.0233333333333333,0.5069307825365965,300,-0.01,0.332065593713694,300,0.0066666666666666,0.0815130058495636,300,-0.06,0.3318137044309058,300,-0.02,0.4245004933993849,300,-0.0066666666666666,0.1154700538379251,300,0.0033333333333333,0.100111420647375,300,-0.0123577235772357,0.0556216520397352,26.0,7.0,234.0,33.0,0.11,4,gender_family,True,social,0.4619993252410632,1,-0.2309996626205316,-0.1284745085227307,0.1284745085227307,0.2309996626205316,12,67,0,0,1,1,2,v1
authoritarian_right,13,300,-32.45333333333333,86.54896629912481,300,-24.883333333333333,64.0486049930891,300,0.0072394371418714,0.1029029254470234,300,-0.0080863781697373,0.124503504093138,300,0.0033333333333333,0.1529713141913879,300,0.0066666666666666,0.3371465282245516,300,-0.02,0.4084393987789576,300,-0.0303967435915313,0.3832733972555849,300,-0.0266666666666666,0.3997769723829958,300,-0.0433333333333333,0.2614384358531854,300,0.0033333333333333,0.0577350269189625,300,-0.0233333333333333,0.2639845608809359,300,0.0033333333333333,0.3321998565691604,300,0.0033333333333333,0.1917763003784489,300,0.01,0.0996649906832533,300,-0.0114074074074074,0.0627085452266191,28.0,22.0,158.0,92.0,0.1666666666666666,2,markets_property,False,economic,1.1273100422920703,-1,0.5951331912274722,0.3441817904773077,-0.4071381306401817,-0.5321768510645983,11,52,0,0,0,0,0,v1
libertarian_right,6,300,-17.893333333333334,60.69234293157556,300,-13.916666666666666,44.1433101196162,300,-0.0002742425167391,0.1142753928911704,300,-0.0004675389600859,0.1260188980807281,300,0.0066666666666666,0.1634357970419517,300,0.0066666666666666,0.29480829135399,300,0.08,0.448259361139841,300,0.029814601335548,0.1672771391515162,300,-0.0566666666666666,0.4908414271202876,300,-0.0066666666666666,0.2002228412947501,300,0.0,0.0,300,-0.01,0.2237563175244602,300,-0.01,0.3878161133741638,300,0.0233333333333333,0.2763635496844742,300,0.0066666666666666,0.0815130058495636,300,-0.0055284552845528,0.0551474686719444,19.0,43.0,186.0,52.0,0.2066666666666666,1,media_information,False,social,0.4622518323224769,-1,0.2311259161612384,0.1283939375304129,-0.1283939375304129,-0.2311259161612384,10,64,0,0,0,0,0,v1
libertarian_right,14,300,-19.26,51.22674755976451,300,-16.44333333333333,36.06525285878522,300,-0.0041435417107797,0.0861182364497506,300,0.0012499138910015,0.0925892903985332,300,-0.0033333333333333,0.1292720377913878,300,0.01,0.3003342619421251,300,-0.0166666666666666,0.3215590505108515,300,-0.0287365256890558,0.3313840168579751,300,-0.06,0.5072056043495693,300,-0.0066666666666666,0.1415001644664615,300,-0.0033333333333333,0.0577350269189625,300,-0.03,0.2875917768301702,300,-0.01,0.3790941500233679,300,0.0066666666666666,0.2585440755827756,300,0.0,0.081786082010953,300,-0.0140650406504065,0.0542499548169112,18.0,13.0,225.0,44.0,0.1033333333333333,2,finance_inequality,False,economic,1.2511874581086335,-1,0.5943980251361615,0.3441774322351342,-0.2817860243988236,-0.6567894329724723,21,133,0,0,0,0,0,v1
authoritarian_left,57,300,-26.13,69.84023645981263,300,-21.03,52.52241852923886,300,-0.0057074421667469,0.1378171881736844,300,0.00109255398933,0.1359091573286405,300,0.0033333333333333,0.0577350269189625,300,0.0333333333333333,0.3149914617235702,300,-0.08,0.366124053761119,300,-0.0285098463987939,0.1281640551403757,300,-0.0733333333333333,0.4342627884745992,300,0.0,0.2453582460328592,300,0.0,0.0,300,0.0,0.0,300,0.0,0.3922322702763682,300,0.0033333333333333,0.1917763003784489,300,0.0,0.115662986393248,300,-0.0160465116279069,0.0476292951229807,33.0,9.0,32.0,226.0,0.14,6,lgbt_family,True,social,0.4618926606302363,-1,0.2180085981091523,0.1665427127731495,-0.1406672483612178,-0.2438840625210839,19,113,0,1,1,0,1,v1
authoritarian_left,11,300,-14.506666666666666,50.34353510941863,300,-12.353333333333332,35.98989762873248,300,-0.0041255849612843,0.0611526121931491,300,0.0026668935841754,0.0565637578230679,300,0.0066666666666666,0.1415001644664616,300,0.0166666666666666,0.2378602120795405,300,0.02,0.2154562709281729,300,0.026680854366203,0.253466676225884,300,-0.0033333333333333,0.3321998565691603,300,0.0033333333333333,0.100111420647375,300,0.0,0.0,300,-0.0066666666666666,0.1415001644664615,300,0.0,0.4089304100547652,300,0.0266666666666666,0.2572472404086812,300,0.0,0.0,300,-0.0048837209302325,0.0566427855776013,4.0,10.0,278.0,8.0,0.0466666666666666,2,markets_property,False,economic,1.2511662022059689,1,-0.6255831011029844,-0.3752179071633886,0.3752179071633886,0.6255831011029844,8,43,0,0,0,0,1,v1
authoritarian_left,60,300,-42.71666666666667,100.2042548891105,300,-34.54666666666667,75.32072664122028,300,0.0108697007940771,0.1497470472864332,300,-0.0127879965817573,0.1494765446323624,300,0.02,0.1817786518292771,300,0.0133333333333333,0.3562470051117049,300,0.05,0.4635546819349502,300,0.0266733073146456,0.2019265014909536,300,0.0066666666666666,0.529992322360831,300,-0.0133333333333333,0.2159730773097216,300,-0.0066666666666666,0.0815130058495636,300,-0.05,0.2847870764795445,300,-0.0766666666666666,0.4525537595023245,300,0.01,0.1915436326550751,300,0.0066666666666666,0.1415001644664615,300,-0.0093798449612403,0.0608966934099328,25.0,40.0,141.0,94.0,0.2166666666666666,6,lgbt_identity,True,social,0.5134103128699198,1,-0.2567051564349599,-0.1537578829110864,0.1537578829110864,0.2567051564349599,6,37,1,1,0,0,0,v1
authoritarian_right,7,300,-21.0,64.37676516396726,300,-16.41,47.51829677532744,300,-0.0062141095820533,0.0985494385373187,300,0.0034175697052053,0.0967513094230315,300,0.0066666666666666,0.0815130058495636,300,0.0,0.2453582460328592,300,-0.0166666666666666,0.3607715008260073,300,-0.0263491981488134,0.3472458907608121,300,-0.0066666666666666,0.3747314162659409,300,0.02,0.1402339182917773,300,0.0,0.0,300,-0.0666666666666666,0.2872232806232729,300,-0.0466666666666666,0.3894368915891993,300,0.0,0.1416576493949657,300,-0.0033333333333333,0.2084876797260389,300,-0.0071111111111111,0.051426329928207,22.0,17.0,238.0,23.0,0.13,2,class_nationality,False,economic,1.1262983257167811,-1,0.5631491628583906,0.3128270695863424,-0.3128270695863424,-0.5631491628583906,10,64,1,0,0,0,0,v1
libertarian_left,53,300,-25.543333333333333,61.7065131741856,300,-19.256666666666668,45.077163001937386,300,-0.0120962368484986,0.0979171614291523,300,0.0118712054213399,0.0938626138793296,300,-0.0033333333333333,0.152971314191388,300,0.0166666666666666,0.3215590505108514,300,-0.0133333333333333,0.3745528735338493,300,-0.0250014347026889,0.393332344281782,300,-0.0066666666666666,0.4838069028925803,300,-0.0066666666666666,0.27117153654035,300,0.0,0.0,300,-0.0633333333333333,0.4241720901896718,300,-0.05,0.393296674595008,300,0.0233333333333333,0.2639845608809359,300,0.0233333333333333,0.2372971174753201,300,-0.0054761904761904,0.0585342169999303,23.0,19.0,170.0,88.0,0.14,5,charity_welfare,False,economic,1.250823125416466,1,-0.6254115627082331,-0.5006940363341199,0.5006940363341199,0.6254115627082331,14,89,0,0,0,0,0,v1
libertarian_right,31,300,-33.193333333333335,88.03607474824825,300,-25.926666666666662,65.05882048293677,300,-0.0056487528581675,0.1064489896658326,300,0.007384862304683,0.1259798060437779,300,0.01,0.152679523149955,300,-0.0066666666666666,0.3270761658745039,300,-0.0466666666666666,0.3438259392151006,300,-0.0248690721210464,0.1690836057523054,300,-0.0333333333333333,0.5352668407985097,300,0.0233333333333333,0.1903760287693512,300,0.0,0.0,300,-0.08,0.3839593066509518,300,-0.0433333333333333,0.402486696290937,300,-0.01,0.238234869074217,300,0.0166666666666666,0.1282329958564094,300,-0.0159349593495934,0.0631427698015399,25.0,11.0,235.0,29.0,0.12,3,disability_eugenics,True,social,0.5648712533126834,1,-0.2824356266563417,-0.1799160768022441,0.1799160768022441,0.2824356266563417,11,80,0,1,1,0,0,v1
libertarian_left,4,300,-20.95,69.05448989928777,300,-15.896666666666668,49.4279583411535,300,-0.0047957516096896,0.1075163821314687,300,0.0061483390279702,0.1235959716934736,300,0.0066666666666666,0.1827572788302571,300,-0.01,0.3419890666953118,300,-0.0433333333333333,0.3585397113817117,300,-0.0240070365244282,0.1238292372217077,300,-0.04,0.4890780350973816,300,-0.01,0.5753289011353467,300,-0.0033333333333333,0.100111420647375,300,-0.0766666666666666,0.413956627179921,300,-0.0433333333333333,0.4344552836990272,300,-0.0166666666666666,0.2886751345948129,300,-0.0033333333333333,0.0577350269189625,300,-0.0029365079365079,0.0635549570378053,26.0,13.0,213.0,48.0,0.13,1,foreign_policy,False,social,0.461861066717613,1,-0.2309305333588065,-0.1281013083517744,0.1281013083517744,0.2309305333588065,8,35,0,0,0,0,0,v1
libertarian_right,15,300,-13.786666666666669,53.55790623199725,300,-10.703333333333331,37.8706916560893,300,-0.0099354093926823,0.0980212777940681,300,0.0058585620825655,0.0915150970027671,300,0.0033333333333333,0.1292720377913877,300,-0.0033333333333333,0.2773299995511828,300,-0.02,0.2942026239626157,300,-0.0238768939884984,0.2885396970614786,300,0.0466666666666666,0.5279691217618717,300,0.01,0.2518825441619798,300,-0.0033333333333333,0.0577350269189625,300,-0.05,0.2331262020600785,300,0.0133333333333333,0.3369480705237148,300,0.01,0.3419890666953116,300,0.0033333333333333,0.1001114206473751,300,-0.0118699186991869,0.0521883796954555,16.0,10.0,260.0,14.0,0.0866666666666666,2,trade_protectionism,False,economic,1.126856500617869,-1,0.5948674955439203,0.3440422655802017,-0.4069207560501731,-0.5319890050739486,6,46,0,0,1,0,0,v1
authoritarian_right,58,300,-36.473333333333336,107.2231877699068,300,-28.536666666666665,79.0100242712279,300,-0.0107465883960869,0.147955304089761,300,0.0136075658601966,0.1407695725259432,300,0.01,0.1732050807568878,300,0.0,0.3747909116090586,300,-0.0266666666666666,0.3826796326253984,300,-0.0234220870413326,0.1363307009960718,300,-0.0366666666666666,0.457551527396604,300,-0.0333333333333333,0.3642312960362728,300,0.0,0.0,300,-0.0366666666666666,0.2355997588640778,300,0.01,0.3963461883295266,300,-0.0166666666666666,0.2078450241625219,300,-0.01,0.1289266209073801,300,-0.0087407407407407,0.0580678575053163,26.0,18.0,228.0,28.0,0.1466666666666666,6,sexuality_expression,True,social,0.4629929933556577,-1,0.2314964966778288,0.1277766585763877,-0.1277766585763877,-0.2314964966778288,11,83,0,0,1,0,2,v1
libertarian_right,45,300,-25.24,62.68295549588417,300,-18.32,43.77623551639203,300,-0.0080764683373482,0.0989636621839198,300,0.0064377411457701,0.1057349347469413,300,0.0033333333333333,0.1292720377913878,300,0.01,0.2771691585925756,300,-0.0566666666666666,0.3749544751259083,300,-0.0229770877841728,0.1344884016934236,300,0.0266666666666666,0.5230047822244597,300,-0.0133333333333333,0.383378166153429,300,-0.0033333333333333,0.0577350269189625,300,-0.0133333333333333,0.1998884861914979,300,0.0666666666666666,0.4034411623278216,300,-0.0133333333333333,0.2449944826808059,300,0.02,0.2154562709281729,300,-0.0070731707317073,0.0497451320191233,30.0,13.0,36.0,221.0,0.1433333333333333,4,punishment_justice,True,social,0.4618695321064948,1,-0.2309347660532474,-0.1282379658847865,0.1282379658847865,0.2309347660532474,10,77,0,0,1,0,1,v1
authoritarian_left,30,300,-17.80666666666667,53.92372870341794,300,-15.296666666666669,39.93776917795895,300,-0.0021561807988484,0.1008522328478839,300,0.0039780472312872,0.0941552648750719,300,-0.01,0.1289266209073801,300,0.0,0.2948839123097942,300,0.0366666666666666,0.3301801812078223,300,0.0228872466774521,0.1317974542843313,300,-0.02,0.3366170476807401,300,0.01,0.1915436326550751,300,0.0,0.0,300,-0.0966666666666666,0.3574185908041114,300,-0.0166666666666666,0.3699257209480736,300,-0.0033333333333333,0.0577350269189625,300,0.0,0.0,300,-0.0107751937984496,0.0491327381812192,11.0,22.0,18.0,249.0,0.11,3,education_work,False,social,0.5136030936784408,1,-0.243931794802806,-0.1410224118253431,0.1152829077525141,0.2696712988756348,15,86,0,0,1,0,0,v1
libertarian_left,60,300,-26.436666666666667,61.26519459790595,300,-20.42333333333333,43.73289390057119,300,-0.0151721867396089,0.1289542265570678,300,0.0165046105522562,0.1404310108239219,300,0.0066666666666666,0.1827572788302571,300,0.04,0.3815125678989921,300,0.04,0.3986599627330134,300,0.0228569121842581,0.1868746127427735,300,-0.02,0.5233031185136908,300,-0.0133333333333333,0.1823909090421623,300,0.0,0.0,300,-0.09,0.4574540567607009,300,-0.0133333333333333,0.4836686262538603,300,-0.0066666666666666,0.1154700538379252,300,0.0033333333333333,0.0577350269189625,300,-0.0148412698412698,0.0525846397103499,18.0,30.0,208.0,44.0,0.16,6,lgbt_identity,True,social,0.5134103128699198,1,-0.2567051564349599,-0.1537578829110864,0.1537578829110864,0.2567051564349599,6,37,1,1,0,0,0,v1
libertarian_left,27,300,-19.696666666666665,62.63926014831794,300,-16.21,44.55959783477994,300,0.0019102407026923,0.1229876066309916,300,-0.0014310960899787,0.1247604622579882,300,-0.0033333333333333,0.1529713141913879,300,-0.01,0.3003342619421251,300,-0.0266666666666666,0.3459593160813862,300,-0.0227787526001816,0.1354305847669532,300,0.0433333333333333,0.5250789609888522,300,-0.0133333333333333,0.2709247551727976,300,0.0,0.0,300,-0.1333333333333333,0.4196935761741276,300,0.0,0.4626519455729921,300,0.0133333333333333,0.2449944826808059,300,-0.0066666666666666,0.1827572788302571,300,-0.0075396825396825,0.0554022448742882,22.0,14.0,248.0,16.0,0.12,3,family_discipline,True,social,0.5121342554809217,1,-0.2429691962297503,-0.141265633974797,0.1150697709533757,0.2691650592511714,8,52,0,0,1,0,0,v1
libertarian_left,51,300,-20.05333333333333,71.75038360441117,300,-16.016666666666666,51.09336056542428,300,0.006274798686178,0.1212683989401469,300,-0.0044001149237042,0.1249002850052973,300,0.0133333333333333,0.1823909090421624,300,0.0133333333333333,0.3164744473227652,300,-0.06,0.3876004562850444,300,-0.0224464896069685,0.1291460708018842,300,0.0033333333333333,0.4941012132332987,300,-0.0033333333333333,0.2239555219418572,300,-0.02,0.1993299813665067,300,-0.05,0.2331262020600784,300,0.0133333333333333,0.4325651367683023,300,0.0066666666666666,0.3656975131525718,300,0.0166666666666666,0.1520942616833793,300,-0.0087301587301587,0.0587046140188424,32.0,14.0,235.0,19.0,0.1533333333333333,5,pseudoscience,False,social,0.4625492285723822,1,-0.2312746142861911,-0.1279411594424309,0.1279411594424309,0.2312746142861911,5,42,0,0,0,0,0,v1
authoritarian_left,53,300,-24.55333333333333,67.08054726690627,300,-19.106666666666666,50.28369638989351,300,-0.0050430482741807,0.0950833509284324,300,0.0043752485943653,0.1046826814254619,300,-0.0033333333333333,0.1292720377913878,300,0.0366666666666666,0.2749075044608979,300,0.02,0.3464101615137754,300,0.0223426718209384,0.4090289960067806,300,-0.0066666666666666,0.5236438661444671,300,-0.0133333333333333,0.2159730773097216,300,0.0,0.0,300,-0.02,0.2942026239626157,300,-0.0133333333333333,0.3920048233043419,300,0.0033333333333333,0.1734623480071185,300,0.0266666666666666,0.3459593160813862,300,-0.0037984496124031,0.0517574642448646,15.0,21.0,229.0,35.0,0.12,5,charity_welfare,False,economic,1.250823125416466,1,-0.6254115627082331,-0.5006940363341199,0.5006940363341199,0.6254115627082331,14,89,0,0,0,0,0,v1
libertarian_left,12,300,-13.706666666666669,55.10355671003347,300,-10.08,40.621100996327584,300,-0.0101493583750699,0.0902740332589921,300,0.0110878307976487,0.0968428825749544,300,0.0166666666666666,0.2078450241625218,300,0.0366666666666666,0.286815444527698,300,0.0266666666666666,0.2147306523665748,300,0.0220555930769412,0.2093013935958269,300,-0.0133333333333333,0.4168149123123783,300,0.0,0.2586303000559358,300,-0.0033333333333333,0.0577350269189625,300,-0.03,0.419945847759169,300,-0.0333333333333333,0.4075650292478182,300,0.0033333333333333,0.2084876797260389,300,0.0066666666666666,0.1634357970419516,300,-0.0069047619047619,0.0604564614629692,3.0,11.0,277.0,9.0,0.0466666666666666,2,commodification,False,economic,1.2517030857192872,-1,0.6258515428596436,0.3749836646395989,-0.3749836646395989,-0.6258515428596436,22,122,0,0,0,0,1,v1
authoritarian_left,52,300,-13.806666666666668,61.4698116806051,300,-11.676666666666666,46.10797407317593,300,0.0029630470977773,0.100542734696557,300,-0.0012881065169506,0.0982926980671247,300,-0.0033333333333333,0.1292720377913878,300,-0.0266666666666666,0.2936716403229784,300,0.05,0.4259555459086088,300,0.0214213595187529,0.1392763650756714,300,0.0333333333333333,0.4614455499196967,300,0.01,0.152679523149955,300,0.0,0.0,300,-0.0033333333333333,0.2239555219418573,300,-0.02,0.3830872653101501,300,0.0,0.1635721640219061,300,0.0,0.0,300,0.0013953488372093,0.0545135115510312,20.0,35.0,59.0,186.0,0.1833333333333333,5,religion_morality,True,social,0.4104852657007097,1,-0.2052426328503548,-0.1028993893658061,0.1028993893658061,0.2052426328503548,7,44,1,1,0,0,0,v1
